204.183,101.045,-5.992,-0.01,NaN,NaN
204.683,98.051,-5.981,0.022,NaN,NaN
205.15,95.254,-5.991,-0.021,NaN,NaN
205.616,92.466,-5.982,0.02,NaN,NaN
206.116,89.472,-5.993,-0.023,NaN,NaN
206.616,86.479,-5.98,0.027,NaN,NaN
207.116,83.487,-5.988,-0.018,NaN,NaN
207.616,80.494,-5.985,0.006,NaN,NaN
208.116,77.504,-5.974,0.022,NaN,NaN
208.611,74.54,-5.988,-0.028,NaN,NaN
209.111,71.549,-5.978,0.02,NaN,NaN
209.611,68.56,-5.977,0.003,NaN,NaN
210.039,66.003,-5.977,-0,NaN,NaN
210.489,63.314,-5.98,-0.007,NaN,NaN
210.989,60.325,-5.978,0.004,NaN,NaN
211.489,57.335,-5.98,-0.005,NaN,NaN
211.989,54.346,-5.977,0.007,NaN,NaN
212.489,51.358,-5.976,0.002,NaN,NaN
212.989,48.372,-5.966,0.019,NaN,NaN
213.3,46.517,-5.962,0.014,NaN,NaN
213.705,44.097,-5.979,-0.042,NaN,NaN
214.205,41.11,-5.967,0.025,NaN,NaN
214.705,38.124,-5.978,-0.023,NaN,NaN
215.205,35.137,-5.969,0.019,NaN,NaN
215.705,32.155,-5.961,0.015,NaN,NaN
216.205,29.171,-5.974,-0.026,NaN,NaN
216.705,26.187,-5.964,0.02,NaN,NaN
217.122,23.703,-5.957,0.017,NaN,NaN
217.622,20.72,-5.976,-0.038,NaN,NaN
218.122,17.736,-5.963,0.027,NaN,NaN
218.574,15.042,-5.944,0.042,NaN,NaN
218.921,12.98,-5.968,-0.071,NaN,NaN
219.421,9.998,-5.96,0.016,NaN,NaN
219.921,7.018,-5.96,0.001,NaN,NaN
220.421,4.037,-5.965,-0.011,NaN,NaN
220.921,1.059,-5.946,0.038,NaN,NaN
